Variable,Original,Translation
emporionshoppingmall|deathscreen.k,The last thing you heard were cries and laughter of utter lunacy.,Lo último que oíste fueron gritos y risas de absoluta locura.
emporionshoppingmall|maps.k,An old decrepit shopping center.,Un antiguo centro comercial decadente.
genericfacility,Exploring forsaken places comes with great risks...,Explorar lugares abandonados conlleva grandes riesgos...
fortapogee|deathscreen.k,Hostile neutralized.,Hostil neutralizado.
fortapogee|maps.k,Biggest Protectorate outpost in South Underrail.,El mayor puesto de avanzada del Protectorado en el Underrail Sur.
lowerunderrail|deathscreen.k,You've reached your final destination.,Has llegado a tu destino final.
lowerunderrail|maps.k,Lower metro system of South Underrail. It used to connect mostly industrial facilities.,Sistema de metro inferior del Underrail Sur. Solía conectar principalmente instalaciones industriales.
southrailroadoutpost|deathscreen.k,Hostile neutralized.,Hostil neutralizado.
southrailroadoutpost|maps.k,Protectorate's outpost in the farthest south of Underrail.,Puesto de avanzada del Protectorado en el extremo sur de Underrail.
hijackedtrainlocation|deathscreen.k,You've found the train and your death.,Has encontrado el tren y tu muerte.
hijackedtrainlocation|maps.k,A secluded metro station.,Una estación de metro apartada.
railcrossing|deathscreen.k,Welcome to Rail Crossing. Population: diminishing.,Bienvenido a Cruce Ferroviario. Población: disminuyendo.
railcrossing|maps.k,A small peaceful community.,Una pequeña comunidad pacífica.
warehouseblockbeta|deathscreen.k,The Ironheads have a no-mercy policy for trespassers.,Los Cabezas de Hierro tienen una política de no piedad para los intrusos.
warehouseblockbeta|maps.k,This storage block is now occupied by Ironheads.,Este bloque de almacenamiento está ahora ocupado por Cabezas de Hierro.
hecateresearchoutpost|deathscreen.k,Lights out. Forever.,Apagón. Para siempre.
hecateresearchoutpost|maps.k,"Old research lab, now used for... other purposes.","Antiguo laboratorio de investigación, ahora utilizado para... otros fines."
lowerpassages|deathscreen.k,The under-passages are some of the most dangerous sections of South Underrail. Your demise was just a matter of time.,Los pasos subterráneos son algunas de las secciones más peligrosas del Underrail Sur. Tu desaparición era solo cuestión de tiempo.
lowerpassages|maps.k,A network of utility passages sprawling underneath the lower metro system.,Una red de pasajes de servicio que se extiende bajo el sistema de metro inferior.
oculus|deathscreen.k,The all-seeing eye is watching you die.,El ojo que todo lo ve te está observando morir.
oculus|maps.k,The eye of Underrail.,El ojo de Underrail.
hephaestusresearch|deathscreen.k,"Your corpse will provide a nice, cozy place for the burrowers to lay their eggs in.",Tu cadáver proporcionará un lugar agradable y acogedor para que los excavadores pongan sus huevos.
hephaestusresearch|maps.k,"Old research lab, now used for... other purposes.","Antiguo laboratorio de investigación, ahora utilizado para... otros fines."
hangingrat|deathscreen.k,Unless your body gets dumped in the abyss it just might end up turning into this place's mascot.,"A menos que tu cuerpo sea arrojado al abismo, podría terminar convirtiéndose en la mascota de este lugar."
hangingrat|maps.k,A weird out-of-the-way inn.,Una extraña posada apartada.
tchort|deathscreen.k,"The God will have his meal, even if it is a mangy railrat.","El Dios tendrá su comida, incluso si es una rata de raíl sarnosa."
tchort|maps.k,Abominable thing...,Cosa abominable...
mutagentanks|deathscreen.k,Your biomass will not go to waste.,Tu biomasa no se desperdiciará.
mutagentanks|maps.k,"Large, often badly damaged, mutagen tanks litter this area.","Grandes tanques de mutágenos, a menudo gravemente dañados, ensucian esta zona."
hollowearth|deathscreen.k,The city of the dead just got another resident.,La ciudad de los muertos acaba de recibir un nuevo residente.
hollowearth|maps.k,Old decrepit Biocorp research complex. It seems to have met a gruesome end.,Antiguo complejo de investigación decadente de Biocorp. Parece haber encontrado un final espantoso.
tithonuslab|deathscreen.k,At least you won't be haunting these hallways like them. Not in the same sense anyway.,"Al menos tú no estarás rondando por estos pasillos como ellos. No en el mismo sentido, de todos modos."
tithonuslab|maps.k,Something very wrong seems to be going on in this lab.,Algo muy raro parece estar pasando en este laboratorio.
strangeshack|deathscreen.k,Get out!,¡Fuera!
strangeshack|maps.k,What is this scrappy shack doing in this secluded part of Deep Caverns.,¿Qué hace esta choza destartalada en esta parte apartada de las Cavernas Profundas?
arkepowerstation|deathscreen.k,Intruder has been terminated.,Intruso eliminado.
arkepowerstation|maps.k,It seems to be still working in some capacity.,Parece que todavía está funcionando en cierta medida.
deepcaverns-warehouseblock2|deathscreen.k,Cleanup on isle six.,Limpieza en el pasillo seis.
deepcaverns-warehouseblock2|maps.k,A series of storage facilities.,Una serie de instalaciones de almacenamiento.
talosoutpost|deathscreen.k,"Are you truly dead, or will you wake up as one of the Faceless?","¿De verdad has muerto, o te levantarás como uno de los Sin Rostro?"
talosoutpost|maps.k,This old outpost has new residents.,Este viejo puesto de avanzada tiene nuevos residentes.
caerusresidential|deathscreen.k,There is not a living human soul in these apartments. Your presence changes nothing.,No reside un alma humana viva en estos apartamentos. Tu presencia no altera lo más mínimo.
caerusresidential|maps.k,There is a number of ruined residential buildings here.,Aquí se alzan varios edificios residenciales en ruinas.
labyrinth|deathscreen.k,No way out of the labyrinth.,No hay salida del laberinto.
labyrinth|maps.k,A system of small caves connected with narrow tunnels.,Un sistema de pequeñas cuevas conectadas por estrechos túneles.
mushroomforest|deathscreen.k,Your corpse will enrich the soil of this grand fungal forest.,Tu cadáver enriquecerá la tierra de este grandioso bosque fúngico.
mushroomforest|maps.k,This is not right. Mushrooms should not be this big.,Esto no está bien. Las setas no deberían ser tan grandes.
deepcaverns|deathscreen.k,"Abandon hope, all ye who enter the Deep Caverns.","Abandonad toda esperanza, todos los que entráis en las Cavernas Profundas."
deepcaverns|maps.k,"So it is true, there is a system of large caverns deep beneath Underrail.","Así que es cierto, hay un sistema de grandes cavernas en las profundidades bajo Underrail."
freedronesbase|deathscreen.k,Only death is free.,Solo la muerte es gratuita.
freedronesbase|maps.k,This is the base of operations for Free Drones.,Esta es la base de operaciones de los Drones Libres.
blacksea|deathscreen.k,Your existence ends here - in the Hell's Gut.,"Tu existencia termina aquí, en la Garganta Infernal."
blacksea|maps.k,Black Sea is a giant lake resting in the equally big cavern. This area is also known as Hell's Gut.,El Mar Negro es un lago gigante que yace en una caverna igualmente grande. Esta zona también se conoce como la Garganta Infernal.
sørmirbærenvillage|deathscreen.k,"Your body, or what's left of it, will surely be put on display as a warning to anyone foolish enough to repeat your mistake.","Tu cuerpo, o lo que quede de él, seguramente será expuesto como advertencia para cualquiera lo suficientemente insensato como para repetir tu error."
