Variable,Original,Translation
ldstr.a4bba4cc0e6035d2df8afbcefd6d9952,*! It's struggling to keep up!,
ldstr.01dfbf2212755bbab87a4decfeba855c,*! Oh no...,
ldstr.58fe5a165ed2254d2b435538ed45bb27,*! That was bad.,
ldstr.aeb41a56686f7f33296f23e086b8ac08,*! That was rough!,
ldstr.d8a48f166d7abf7ef5e8142eb5a7aa15,*! This is what Hopperdrome is all about!,
ldstr.0821d1c8c52e0c5b732a35ef29238538,"*!? Oh, that looks really bad!",
ldstr.e47ec2b2e1a2826bd7e5d4e9ce6aced6,"*, right?",
ldstr.7a033dfd3b2c0cdefd670cb5cdeb765a,"*, woah!",
ldstr.4d05ddd783f0220af787de9fb122c002,*. Hold on to your seats!,
ldstr.ed51f0ffd986ef57a53f34eb3835f31c,*. Oh well.,
ldstr.b7060cb8bcee74111f9b87ee6b2b3d17,*. Or so it seems.,
ldstr.f4ee41537841f715c9a0bdbf42107bb6,*. That's tragic for ,
ldstr.e322c5283ebb6bf6cd2e4e3c90517333,*? Where did *,
ldstr.efed738519f187d1ba394ed0f9f44d7a,++ Binary loading complete: ,
ldstr.17586fee2c7acd3724d362cd2e9653dc,++ Current FS structure deleted: ,
ldstr.95fc6a2869f7fc71055753c07e6847dc,++ Ensured current locale ready: ,
ldstr.ef8d31e9072d2c0734977c63e61a828e,++ Factions updated: ,
ldstr.866522c14d83b004870137fa9074397f,++ Game loading started...,
ldstr.01e3661be59c7f06df61d245f77dd5a5,++ Locale zone loaded: ,
ldstr.31e7d0ea0d7e134e530b5e5db82ac5ad,++ Player entity found: ,
ldstr.3a7342b063c49575c82930bb6c97ef2a,++ Post transition effects applied: ,
ldstr.37a9ade03cd310f6d5976071290699f7,++ Processed legacy global entities: ,
ldstr.21186fb064a9b6f1b64ccad8b99fb51c,++ Quest and document controllers attached: ,
ldstr.c8ac9d0b8370c91c37a401e6dbebdf7b,++ Saved game copied: ,
ldstr.ce70971787b65d3d82df58583bccc3a9,+{0} action points,
ldstr.3301ed0659b74a89cc06dc15aef28788,+{0} action point{1},
ldstr.f3ed2e1504725d507d61ea7dc5f48ad1,+{0} movement point{1},
ldstr.2785e099bfe9045da15c93ce8c31ca31,", Critical=",
ldstr.762103e248f116667d90dc489f5515f9,", Format: ",
ldstr.a55c379ec609aea3188a9cd38d2bd1fd,", FullAssemblyName: ",
ldstr.50d642c3080d9795f95093e0cf24bf83,", Height: ",
ldstr.eae01dd137554676ed1ed18652a2714c,", IsRequired: ",
ldstr.0958cba3f7ef3eb545ade008fa584714,", Name: ",
ldstr.c45858a1eef9ae212d2f985ab3344daa,", Name=",
ldstr.b437598ffee68766e2e5d8f8c673dd3d,", a mysterious gladiator who came from nowhere and quickly rose to the title of Invictus, would live for years to come.",
ldstr.b68edd12c8afaa2f752e790cbc97c008,", an unstoppable killing machine will be fighting...",
ldstr.407e1a0269014efe4e786a4496199832,", and ",
ldstr.08fdfee780547c9dfa89df4a319078ae,", are you alright? Can you hear me?",
ldstr.d4e3f5fc2ba2a316c0609f5ecec4b94f,", but movement points {0} by {1}",
ldstr.e51fb333eae3e92a77f915a3bb7b9368,", can you hear me? Use your communicator!",
ldstr.2839716cbcaca53661f0f720f203f026,", come out to play!",
ldstr.c3793f0e96c2a39937fe1abeb4cf83f1,", function: ",
ldstr.ccc2360512d3aecf0b963a76af93a6b0,", our young aspiring challenger!",
ldstr.dc060b168cda8af44fcce8cd07e0cef1,", which gives the attacker {1}% chance to block up to {2} mechanical damage until the end of next turn. The amount blocked cannot exceed half the character's melee skill.",
ldstr.bc81f3ceae3a439d1f2da3038f712c6a,", while increasing your hacking skill by ",
ldstr.a801cb6351b43ea5c9e755a87cb82295,", while increasing your lockpicking skill by ",
ldstr.a573be8bbc85dfada7a00746fdf16f02,", {0} by {1}",
ldstr.1ba04a5aff10bc8cca6239a0e7c6b9b1,- Feat gained: ,
ldstr.917166af331eeb8dce881fc60d5839d9,- Feat lost: ,
ldstr.62e320194a6ddf3e3737918354c748b3,- New blueprint downloaded: ,
ldstr.a8e2149955567491b03579c16926f731,- New document downloaded: ,
ldstr.a3bd84a4dd27806cc81e996f19a05029,- New log entry downloaded: ,
ldstr.03d3600b0270989287f9bc1f662f6af1,- New message recieved: ,
ldstr.ad711efa67fc855b55354d443438ba59,- Psi ability gained: ,
ldstr.efe9edf550c16341c070d5fb0cd92940,- You gain {0} XP for {1}.,
ldstr.7d15c42cd77e84505cf56550e14e278b,- You gain {0} XP.,
ldstr.33c6d1857a0975ced4cbbf27dda884f2,- You have gained enough experience to advance a level.,
ldstr.e2096cc6460660dcd55b9bac48780869,"- {0,2} MP",
ldstr.f3d471e313c33b1f0f51a5c84598ab87,- {0} activates ,
ldstr.147d38ddda2da1449932c06010365184,- {0} attacks {2} but misses.,
ldstr.a0eae1175bf8710c5b17eec4a53c9ed2,- {0} blocks ,
ldstr.193238f02b4153996d3bb26350d4642f,- {0} consumes ,
ldstr.b07a3d3c4667e5ce6014530310e29c9f,- {0} creates ,
ldstr.fef3bf0d235268dd068a1e0bcfaeb90a,- {0} dodged {1}.,
ldstr.2e002a613a74e499b53cb0d9de1bd6f1,- {0} enters combat. Initiative: {1} + {2} + {3} = {4}.,
ldstr.548e4a98f8ead09edbdb72fdab572744,- {0} enters combat. Initiative: {1} + {2} - {3} = {4}.,
ldstr.8c230209f9d397cf5cabc04f0185a003,- {0} enters combat. Initiative: {1} + {2} = {3}.,
ldstr.41f2c57a4aefa2fd46555cada8d0c198,- {0} evades ,
ldstr.1fb084aad3d5e1adde104024b9ebf0ae,- {0} evades {1}.,
ldstr.808bb24fb58f92702ee82534ad71b610,- {0} gains ,
ldstr.db17af6720c5ce5fb9a362cd5d39ebb9,- {0} invokes ,
ldstr.2d22f48b45ad5acb62789b69848976d6,- {0} is activating ,
ldstr.77bf80756edcf7620594b5dc923988ac,- {0} is hollering for help.,
ldstr.8a7ab8ad0c7cf79dde8f85719bbd7f36,- {0} is immune to {1}.,
ldstr.205511e0abdf62eccfa038dfb2ffaa9e,- {0} is invoking ,
ldstr.c333604a51e58dba4d9a83a96b6fe6bc,- {0} is performing ,
ldstr.d6488024917f13eeac9b3b0bd08f42c3,- {0} loses ,
ldstr.732a9cdfd224c62d368524daf917c60d,- {0} performs ,
ldstr.ab267849419bd9e827c29dc91da360c6,- {0} resists ,
ldstr.1829b1f47e2cde1a84d91d0a91fb5d5a,- {0} resists {1}.,
ldstr.e2f91c63b03db2d469ee6bf755da8550,- {0} shatters! ,
ldstr.ba73ebecbd63bb3d78171852183c1fd9,- {0}'s shield absorbs ,
ldstr.b8e7271db84945c52503b10754cc5304,- {0}'s vehicle resists ,
ldstr.a0e700eb9b94896f0969469cd96e7531,- {0}'s {1} ,
ldstr.b7252be9fd31315bf9ea510e0ad08dd8,- {0}'s {1} misses {2}.,
ldstr.c1264ed3c71605536728702f1879cd91,- {2} suffers ,
ldstr.48fe909fa3307d8d22cdb0fdd35b9b4d,- {2}'s vehicle takes ,
ldstr.9da9d73793e3a80e852365b0e6cb0fa8,-{0} movement points (caltrop),
ldstr.559c83ca755770c647d08154a2588bc8,-{0} movement points (oil),
ldstr.507005f0e47d9456aa223f3a1c3424dd,-{0} movement points (web),
ldstr.053ab02b711ed40a1c41a9bbaf2fd094,. + Module must specify a name.,
ldstr.da7f6d99504ccd810737295434f0169c,. + Module must specify a valid id,
ldstr.b5a0063fa657e3fe549a3bcb786d8bf2,. Can be used to disable electronic locks. Consumes {0} energy.,
ldstr.87d8f166a89c4e00e27848f0a26319a5,. Could not load font: ,
ldstr.b4aa5c9ed147d0b26c2592c9ce41fa8c,. Event: ,
ldstr.437b267b69f47b489a31048340a912fc,. Exception,
ldstr.0c35e777e5ef286229dfc8120b45cee9,. Exception: ,
ldstr.7d84ae7aec8f84a50a60affb906f170e,. Full assembly name:,
ldstr.a5bdda7059d3b375663f09a6b198d1ea,. FullTypeName not specified.,
ldstr.9f0ddcbf43caf0bff89196b444cdc84e,. Module will be removed.,
ldstr.f2c01cc6267f18e28872dfd762efa51a,. No assembly information specified.,
ldstr.eb62ccdb492f4dbb65572683ab5e00b8,. Topmost: ,
ldstr.7692d2fe2ffebb980600dacdaae607fd,. We meet again. This time - in the Arena.,
ldstr.770889362eab2529fd3b2e3bc8f758af,...And that's all there is to it. Remember to use it wisely.,
ldstr.35b115a0284cfd3f10cd63fb0d2347e1,...And then I tell Tanner...,
ldstr.04f02f2c18c84c19c3026ad1ce74d824,"...Die a painful yet delightfully gruesome death. Therefore, our runners will have to choose wisely.",
ldstr.eedbf297237d68fa63f5879bdcd86854,...but me! ::Grins.::,
ldstr.63d4489fd6eed632781060f30aea5a61,"...no he can't, he's a pig... mmmm-hmmm....",
ldstr.7f2e949692ae1dfa81a62682e7245356,...to transform! Transform!,
ldstr.3f823a5b95e7a09aa87ef06e1232fe08,.44 Bullet Case,
ldstr.cb5c82f471da544dad73e5bcead26dda,.44 JHP round,
ldstr.0352ab8b8762b35995164d6be2e6434e,.44 LMG,
ldstr.309f4b54037d7f00e2a1ce9a6be168e3,.44 Minigun,
ldstr.fd3d4d0ba3e158118c0d817abfd67723,.44 Pistol,
ldstr.331e9eac2515ad03e3de2fddfb2314c5,.44 Pistols,
ldstr.164d3cc00ea7328ff58e4e03fe755246,.44 W2C round,
ldstr.891bcf8625b61c68aba9b83a39bc836d,.44 explosive round,
ldstr.c4a2ee872045031503fc53e21151cea5,.44 round,
ldstr.b8c95b21c3a3a51190ef4da876ce2a2b,.44 standard round,
ldstr.530fa9fcb4c5a360a62b360ae22bf3c4,12 pellet shell,
ldstr.8eb413f3c5e1c684cd9f519a7b8c5931,12.7mm Bullet Case,
ldstr.d4e53312521058778875d43c520328e4,12.7mm JHP round,
ldstr.e72a4b9ab37c775d27d79be089bab0c4,12.7mm Minigun,
ldstr.26172d32fb706fe809b3c8c42649f91f,12.7mm Sniper rifle,
ldstr.a6d07a86ce6c6f06574192b069f91323,12.7mm Sniper rifles,
ldstr.9da58cdc1af9a08adba510894739cc42,12.7mm W2C round,
ldstr.e65940e380b6fa75974589088ac7e614,12.7mm contaminated round,
ldstr.879b32b57b66e707bc7b93656d0d1a1d,12.7mm round,
ldstr.2446e2cf7fb45a20cdb9d16acc66c9d1,12.7mm standard round,
ldstr.f6b41cfc239016f117a295c8593b2eef,20 pellet shell,
ldstr.0b4d1c2153cafee1999ccae9b864bd39,25mm Grenade launcher,
ldstr.73914e3d89476727a88204df11f1272e,25mm Grenade launchers,
ldstr.8609588450cd76492d25f1f017973ee7,25mm Launcher Grenade Case,
ldstr.d2693d86c3f081afef6d955eed0c1357,25mm concussive grenade,
ldstr.548b47482d79ad0605d55237a0755ece,25mm fragmentation grenade,
ldstr.b349cf83c878839dce51779a061636cc,25mm grenade,
ldstr.d68a6265331a4ac55fb9ce704a79b012,25mm high-explosive grenade,
ldstr.5775a5be43f8dcf732a92075229aa13b,25mm incendiary grenade,
ldstr.aa6b3da89f3e72c4bdb20b8b9c3673c9,3 tungsten pellet shell,
ldstr.a6a2279c7cc89c65f849559a32ca43d5,40mm Grenade launcher,
ldstr.185e2891c820eb911158f6596210357e,40mm Grenade launchers,
ldstr.1b14267b61fda340375a958eb988a382,40mm Launcher Grenade Case,
ldstr.8252c7ee792f0f103697726c6305a5c8,40mm cluster grenade,
ldstr.7d5d710a0d67312e3f97cea95c6dcce7,40mm fragmentation grenade,
ldstr.0018a4046408fa01040e18ecc214822e,40mm grenade,
ldstr.20016a7a4892c1305fdbff9b16bcdc95,40mm high-explosive grenade,
ldstr.f65d1f0acfcbc320e4a07bb08fd3eec2,40mm thermobaric grenade,
ldstr.8336242ffcc7d1ab7f83695b42e38faa,5mm Bullet Case,
ldstr.cd4f89eef5a8bdedc2fe579e6deb9b30,5mm JHP round,
ldstr.39bf211f97620cad437387bfd9fdf745,5mm Pistol,
ldstr.95ec613598103a91812ec8c31904f37a,5mm Pistols,
ldstr.6beb41c558092db09bcc2b19b28ea2d2,5mm SMG,
ldstr.89e56679e80f4fc99db13b95a9d5060a,5mm SMGs,
ldstr.160e853d6426aefb48745cbbe97ed04b,5mm W2C round,
ldstr.ad65febb8542e3c76c9ab6dff0756532,5mm round,
ldstr.7b955ec9ec7b9ab231ac0e68e093b913,5mm shock round,
ldstr.f798c2b0f4b4b37bad387c6717dd226e,5mm standard round,
ldstr.1bba62e37845af8870cb97685d5e9904,6 pellet shell,
ldstr.b88b9a5b75fb8046a7d861c44199b054,7.62mm Assault rifle,
ldstr.21e293ba9d628db9c8df9396758331c9,7.62mm Assault rifles,
ldstr.2670e92bf06f61f1a8c9ef7f98002b1b,7.62mm Bullet Case,
ldstr.58b13a43c790097577ecf8a1760745f5,7.62mm JHP round,
ldstr.be7312b31fe322e306b0d9bf5dbbfb2c,7.62mm Pistol,
ldstr.1bd222a389c4d14a85f881de383f8ef6,7.62mm Pistols,
ldstr.6b172ec026875e437829488d1e15a793,7.62mm SMG,
ldstr.500f66072cc24a950aa58530d3e1cc7f,7.62mm SMGs,
ldstr.635dfa522eb83c0a8fb344771a36b3e2,7.62mm Sniper rifle,
ldstr.0fb85fd22ce373712f93cd8786ea1a86,7.62mm Sniper rifles,
ldstr.ad93dda7ee5e22e5032b6ba7bbe63d1c,7.62mm W2C round,
ldstr.126276c1e0fd150669568f7314973745,7.62mm micro-shrapnel round,
ldstr.9c58c990107bf3dd4f4968d96f79e727,7.62mm round,
ldstr.a413dfe21a5e6e953636939e0c592c5a,7.62mm standard round,
ldstr.2cc0c445c10e91ccc15512deec462020,8.6mm Assault rifle,
ldstr.71ec3aaebb95253fa02139c64096e666,8.6mm Assault rifles,
ldstr.3a98c4f63f13331b19ca4acf063691e8,8.6mm Bullet Case,
ldstr.ad6cc82177ca456938cdcc9c86afe4aa,8.6mm JHP round,
ldstr.f107c2dffdfd22b3117d2371f13798cf,8.6mm SMG,
ldstr.a853dd7a6c9b153c0ba26ae693556986,8.6mm SMGs,
ldstr.cf577ce53034058a1d1cc91f3dcaa632,8.6mm Sniper rifle,
ldstr.4c3ce748fc6c777546e4075d1b47c143,8.6mm Sniper rifles,
ldstr.37b2bfc6e7db4c136d9279339ef0f763,8.6mm W2C round,
ldstr.8e6a2939d6af6ecc30261134426eafe9,8.6mm incendiary round,
ldstr.5eec4ff2c7e15c1f8a150f1a0972b293,8.6mm round,
ldstr.fcb5243e8f049127c8ba547f43aee0d3,8.6mm standard round,
ldstr.58f247004217b888034095c3e9f8e717,9mm Assault rifle,
ldstr.8a5572b374a9c2b3c4f9aa49e7f0f4e7,9mm Assault rifles,
ldstr.82a47de4037b04be4ac47abb00e108fc,9mm Bullet Case,
ldstr.b40f9a1fee627fa07fce1e7ae308c732,9mm JHP round,
ldstr.2a949a60009f7fff92508e317b160918,9mm LMG,
ldstr.cbf55c52ebeb0d04f0ceda1c4483b0af,9mm Pistol,
ldstr.31dadb768fd9c6fe04669ea0405a975e,9mm Pistols,
ldstr.91eef407f5f5e768496d6e05a84aa6b1,9mm W2C round,
ldstr.1727566eec920d84aae42f8bf90958a6,9mm acid round,
ldstr.e0b5f44c75b62ab81ab6f725ec3ce729,9mm round,
ldstr.2dc172710629cef24e80426e57e1dbc5,9mm standard round,
ldstr.6e2e32454983b68a73aeddeeddbc4ef1,::*Zounds*! The penultimate essence of unspeakable terror twists the reality itself!::,
ldstr.dd2a59c19ac7d79bf9adf87a3d37c6cc,::...but he closes his eyes and calms down.::,
ldstr.d975bc0d6b2db56aff3d79de9e1cfb50,::A *legion* of preposterous mental debauchery warps the very fabric of the universe.::,
ldstr.2c39399747d944fb331fc9f0ed230213,::A *swarm* of nightmares.::,
ldstr.df7dcfa52bd5baccc0a89000db42d3b6,::A *throng* poised to inflict suffering.::,
ldstr.0f799c78d402e83a51ab8353ceec878c,"::A being at its most vulnerable stage. *Lots* more glide through the space above, unwilling to join the one before you.::",
ldstr.4cc38193003fa1f14d78d222646ace10,"::A bloated, sightless, nebulous abortion feeds on the bystander's thoughts.::",
ldstr.65c79f54b13dcf8cc8b9205fc1cc2b27,::A jolt of pain travels down your spine...::,
ldstr.35870d10a2ee4fce3749770770dd422a,"::A lurking, protuberant, slimy being still in its infancy.::",
ldstr.8adb43f06ed5f5bd15db39ec40d5231e,"::A peculiar, tainted being, both young and old, both right and wrong.::",
ldstr.f5e9ecd789f4558660e305896ebcb144,::A scent of putrefaction touches your nose in passing...::,
ldstr.ab7776472fe1e41b5c1e13401759fc23,"::A whirl of malice. Hungering, metastasizing, jangling...::",
ldstr.73c8668a0575e746fa88cf2600a618a6,::Adjusts clothes.::,
ldstr.9cd65b62e38f217000b3dfa9924052fb,::An astounding wail of utter carnage hisses from the abyss.::,
ldstr.5d0bb8cef5ed0577430273f09c9f306e,"::An ungainly, unseen, croaking depravity existing on the brink of imagination.::",
ldstr.78cf02dbc2a8263ef7d8864374f5466d,::Another beacon. The station must be close.::,
ldstr.cdf4d899cb1cb61d095e58516563041b,::Assumes a more stable stance.::,
ldstr.2c66daba5b554ff97848d266c36b01e9,::Attempt to gain level {0} access{1}::,
ldstr.f74c732e3b01e6beccf3409f1d88fb03,::Bites into his cigar and looks up and about.::,
ldstr.2e8a99d65b74a6e2687d40d948ade493,::Bites nails.::,
ldstr.61410d9735c9065c0fa3cbd8770b8151,::Change {0} configuration{1}::,
ldstr.d5f354d475e8bf5b61022829c9ee7720,"::Checks his coin pouch. A fly flutters out.:: Shoo, travelbug!",
ldstr.b9ead19327e43ab438e8c64e52319835,::Chokes on blood.::,
ldstr.4d5fae96c4f98ca01f4090d547e5c869,::Chokes up.::,
ldstr.31565c1a3ab95e96b3a4da3487b5c982,::Cold blood courses through your veins.::,
ldstr.5df400aa8ae22069e04531b8099f06a7,"::Cold wind swirls around you, but you don't even flinch.::",
ldstr.1f38670a0a1154bb35468748a55280c6,::Covers head.::,
ldstr.dc2d34748793ffa996dc0d557656737a,::Cries can be heard in the walls...::,
ldstr.8263eebc902fd693c402a35d56c56566,::Crosses hands.::,
ldstr.2d44a8acf21a77266c9022e5f71cb8f0,::Crouches down.::,
ldstr.fb34487daa3068c33307ff6229242e36,::Deploy {0}.::,
ldstr.50123cd84c5397954344d7aaa6ddf5a3,::End Dialog.::,
ldstr.bc5bb6eacc719fc91e115929c4af2a77,::Examine the {0}.::,
ldstr.0c7b7b55c49283990078470425793964,::Give him ,
ldstr.4b7af5631600e7218b95778c63455f86,::Glances over his shoulders.::,
ldstr.9e9d87c4a7a7629d233f7873ccbc1c32,::Grabs head.::,
ldstr.bcfeffb8bb2d31e27a5b5719573d82e2,::Grins.:: Ohhh...,
ldstr.026022d980b01eadcce603b40b2b283c,::Hacking successful. Access upgraded to level $(tempcontext.AccessLevel)::,
ldstr.f03250226e7ad1d24d9895532dd1c598,::He cries some more.::,
ldstr.fc6cf6801fc45c81b14cc42354320f10,::He cries.::,
ldstr.557926c72f2a1507f196a407fed42a71,::He shakes his head.:: Uh... This doesn't make sense.,
ldstr.7a6584558021f9b63936a82c766dadc5,"::He snarls his words.:: Shut up! Shut up! Shut up, you filthy murderer!",
ldstr.0b429c4bd0618be2a68977d3a81fabcf,"::He takes another gulp from his bottle, emptying it completely.::",
ldstr.a341b4144d2e146efa24fa3f7bb58b1f,::He vomits all over himself.::,
ldstr.f8ba373af36d9cf9e514b80e28623fac,::He whispers.:: Hey... there's a switch that will turn on the turrets. It's behind the counter on the other side of the room.,
ldstr.15952e7ce5052e16129c92557c8126cd,::He wipes his mouth and stares at you in silence.::,
ldstr.5b14d10e6e891e31974e2253f6a6522a,::His breathing speeds up...::,
ldstr.3652b1726350e7fa83273a2c824b7ae0,::Holds onto robe.::,
ldstr.8e6bd348e798c193f0e5e3c4a01a0604,::Hops in place.::,
ldstr.9fd7ed740b9f3a2e02719ea5f801fb44,::It's too confusing. Makes your head hurt.::,
ldstr.724daa165eae255166cf6db716d845c9,::Jumps away.::,
ldstr.322d559b995bcef063fabeb3e7402668,::Laughs drunkaniacally.::,
ldstr.735129908d86433050cc06b4ae7d2f06,::Laughs maniacally.::,
ldstr.d62be13c690e710a1dc1d272f43f41eb,::Leaps off the ground.::,
ldstr.f4e9b9e85edf26b6fe4c2a0e6e9d3ae0,::Leave it be.::,
ldstr.7088f969ed79122b0a87e0af7f2dead1,"::Lenox takes the final sip from the glass. He then smashes it against the floor, which draws Bret's attention.::",
ldstr.24ea9ff0273c04839c488f2d830c5c62,::Looks around.:: Hey. Stop. *Stop*!,
ldstr.2a49aee698ef08268b663f043dae7605,::Looks if someone's approaching.::,
ldstr.ea927a2b7f64acab57dea8954fd06731,::Looks up.::,
ldstr.648433f09dacbd81da47c1a81d5a8850,::Looks up.:: What was--?,
ldstr.fe240b157ab6ba3c72237e9d950c1275,::Mumbles inaudibly.::,
ldstr.639754c215139102ef8b65d18ce9d58d,::New personal messages: {0}::,
